1.382257795333862305e+03,1.628751409053802490e+03,1.645723770856857300e+03,1.537847990207374096e+03
1.382257795333862305e+03,1.628751409053802490e+03,1.645723770856857300e+03,1.537847990207374096e+03
1.382257795333862305e+03,1.628751409053802490e+03,1.645723770856857300e+03,1.537847990207374096e+03
1.382257795333862305e+03,1.628751409053802490e+03,1.645723770856857300e+03,1.537847990207374096e+03
1.382257795333862305e+03,1.628751409053802490e+03,1.645723770856857300e+03,1.537847990207374096e+03
1.382257795333862305e+03,1.628751409053802490e+03,1.645723770856857300e+03,1.537847990207374096e+03
1.382257795333862305e+03,1.628751409053802490e+03,1.645723770856857300e+03,1.537847990207374096e+03
1.382257795333862305e+03,1.628751409053802490e+03,1.645723770856857300e+03,1.537847990207374096e+03
1.382257795333862305e+03,1.628751409053802490e+03,1.645723770856857300e+03,1.537847990207374096e+03
1.382257795333862305e+03,1.628751409053802490e+03,1.645723770856857300e+03,1.537847990207374096e+03
1.382257795333862305e+03,1.628751409053802490e+03,1.645723770856857300e+03,1.537847990207374096e+03
1.382257795333862305e+03,1.628751409053802490e+03,1.645723770856857300e+03,1.537847990207374096e+03
1.382257795333862305e+03,1.628751409053802490e+03,1.645723770856857300e+03,1.537847990207374096e+03
1.382257795333862305e+03,1.628751409053802490e+03,1.645723770856857300e+03,1.537847990207374096e+03
1.382257795333862305e+03,1.628751409053802490e+03,1.645723770856857300e+03,1.537847990207374096e+03
1.382257795333862305e+03,1.628751409053802490e+03,1.645723770856857300e+03,1.537847990207374096e+03
1.382257795333862305e+03,1.628751409053802490e+03,1.645723770856857300e+03,1.537847990207374096e+03
1.382257795333862305e+03,1.628751409053802490e+03,1.645723770856857300e+03,1.537847990207374096e+03
1.382257795333862305e+03,1.628751409053802490e+03,1.645723770856857300e+03,1.537847990207374096e+03
1.382257795333862305e+03,1.628751409053802490e+03,1.645723770856857300e+03,1.537847990207374096e+03
1.382257795333862305e+03,1.628751409053802490e+03,1.645723770856857300e+03,1.537847990207374096e+03
1.382257795333862305e+03,1.628751409053802490e+03,1.645723770856857300e+03,1.537847990207374096e+03
1.382257795333862305e+03,1.628751409053802490e+03,1.645723770856857300e+03,1.537847990207374096e+03
1.382257795333862305e+03,1.628751409053802490e+03,1.645723770856857300e+03,1.537847990207374096e+03
1.382257795333862305e+03,1.628751409053802490e+03,1.645723770856857300e+03,1.537847990207374096e+03
1.382257795333862305e+03,1.628751409053802490e+03,1.645723770856857300e+03,1.537847990207374096e+03
1.382257795333862305e+03,1.628751409053802490e+03,1.645723770856857300e+03,1.537847990207374096e+03
1.382257795333862305e+03,1.628751409053802490e+03,1.645723770856857300e+03,1.537847990207374096e+03
1.382257795333862305e+03,1.628751409053802490e+03,1.645723770856857300e+03,1.537847990207374096e+03
1.382257795333862305e+03,1.628751409053802490e+03,1.645723770856857300e+03,1.537847990207374096e+03
1.382257795333862305e+03,1.628751409053802490e+03,1.645723770856857300e+03,1.537847990207374096e+03
1.382257795333862305e+03,1.628751409053802490e+03,1.645723770856857300e+03,1.537847990207374096e+03
1.382257795333862305e+03,1.628751409053802490e+03,1.645723770856857300e+03,1.537847990207374096e+03
1.382257795333862305e+03,1.628751409053802490e+03,1.645723770856857300e+03,1.537847990207374096e+03
1.382257795333862305e+03,1.628751409053802490e+03,1.645723770856857300e+03,1.537847990207374096e+03
1.382257795333862305e+03,1.628751409053802490e+03,1.645723770856857300e+03,1.537847990207374096e+03
1.382257795333862305e+03,1.628751409053802490e+03,1.645723770856857300e+03,1.537847990207374096e+03
1.382257795333862305e+03,1.628751409053802490e+03,1.645723770856857300e+03,1.537847990207374096e+03
1.382257795333862305e+03,1.628751409053802490e+03,1.645723770856857300e+03,1.537847990207374096e+03
1.382257795333862305e+03,1.628751409053802490e+03,1.645723770856857300e+03,1.537847990207374096e+03
1.382257795333862305e+03,1.628751409053802490e+03,1.645723770856857300e+03,1.537847990207374096e+03
1.382257795333862305e+03,1.628751409053802490e+03,1.645723770856857300e+03,1.537847990207374096e+03
1.382257795333862305e+03,1.628751409053802490e+03,1.645723770856857300e+03,1.537847990207374096e+03
1.382257795333862305e+03,1.628751409053802490e+03,1.645723770856857300e+03,1.537847990207374096e+03
1.382257795333862305e+03,1.628751409053802490e+03,1.645723770856857300e+03,1.537847990207374096e+03
1.382257795333862305e+03,1.628751409053802490e+03,1.645723770856857300e+03,1.537847990207374096e+03
1.382257795333862305e+03,1.628751409053802490e+03,1.645723770856857300e+03,1.537847990207374096e+03
1.382257795333862305e+03,1.628751409053802490e+03,1.645723770856857300e+03,1.537847990207374096e+03
1.382257795333862305e+03,1.628751409053802490e+03,1.645723770856857300e+03,1.537847990207374096e+03
1.382257795333862305e+03,1.628751409053802490e+03,1.645723770856857300e+03,1.537847990207374096e+03
1.382257795333862305e+03,1.628751409053802490e+03,1.645723770856857300e+03,1.537847990207374096e+03
1.382257795333862305e+03,1.628751409053802490e+03,1.645723770856857300e+03,1.537847990207374096e+03
1.382257795333862305e+03,1.628751409053802490e+03,1.645723770856857300e+03,1.537847990207374096e+03
1.382257795333862305e+03,1.628751409053802490e+03,1.645723770856857300e+03,1.537847990207374096e+03
1.382257795333862305e+03,1.628751409053802490e+03,1.645723770856857300e+03,1.537847990207374096e+03
1.382257795333862305e+03,1.628751409053802490e+03,1.645723770856857300e+03,1.537847990207374096e+03
1.382257795333862305e+03,1.628751409053802490e+03,1.645723770856857300e+03,1.537847990207374096e+03
1.382257795333862305e+03,1.628751409053802490e+03,1.645723770856857300e+03,1.537847990207374096e+03
1.382257795333862305e+03,1.628751409053802490e+03,1.645723770856857300e+03,1.537847990207374096e+03
1.382257795333862305e+03,1.628751409053802490e+03,1.645723770856857300e+03,1.537847990207374096e+03
1.382257795333862305e+03,1.628751409053802490e+03,1.645723770856857300e+03,1.537847990207374096e+03
1.382257795333862305e+03,1.628751409053802490e+03,1.645723770856857300e+03,1.537847990207374096e+03
1.382257795333862305e+03,1.628751409053802490e+03,1.645723770856857300e+03,1.537847990207374096e+03
1.382257795333862305e+03,1.628751409053802490e+03,1.645723770856857300e+03,1.537847990207374096e+03
1.382257795333862305e+03,1.628751409053802490e+03,1.645723770856857300e+03,1.537847990207374096e+03
1.382257795333862305e+03,1.628751409053802490e+03,1.645723770856857300e+03,1.537847990207374096e+03
1.382257795333862305e+03,1.628751409053802490e+03,1.645723770856857300e+03,1.537847990207374096e+03
1.382257795333862305e+03,1.628751409053802490e+03,1.645723770856857300e+03,1.537847990207374096e+03
1.382257795333862305e+03,1.628751409053802490e+03,1.645723770856857300e+03,1.537847990207374096e+03
1.382257795333862305e+03,1.628751409053802490e+03,1.645723770856857300e+03,1.537847990207374096e+03
1.382257795333862305e+03,1.628751409053802490e+03,1.645723770856857300e+03,1.537847990207374096e+03
1.382257795333862305e+03,1.628751409053802490e+03,1.645723770856857300e+03,1.537847990207374096e+03
1.382257795333862305e+03,1.628751409053802490e+03,1.645723770856857300e+03,1.537847990207374096e+03
1.382257795333862305e+03,1.628751409053802490e+03,1.645723770856857300e+03,1.537847990207374096e+03
1.382257795333862305e+03,1.628751409053802490e+03,1.645723770856857300e+03,1.537847990207374096e+03
1.382257795333862305e+03,1.628751409053802490e+03,1.645723770856857300e+03,1.537847990207374096e+03
1.382257795333862305e+03,1.628751409053802490e+03,1.645723770856857300e+03,1.537847990207374096e+03
1.382257795333862305e+03,1.628751409053802490e+03,1.645723770856857300e+03,1.537847990207374096e+03
1.382257795333862305e+03,1.628751409053802490e+03,1.645723770856857300e+03,1.537847990207374096e+03
1.382257795333862305e+03,1.628751409053802490e+03,1.645723770856857300e+03,1.537847990207374096e+03
1.382257795333862305e+03,1.628751409053802490e+03,1.645723770856857300e+03,1.537847990207374096e+03
1.382257795333862305e+03,1.628751409053802490e+03,1.645723770856857300e+03,1.537847990207374096e+03
1.382257795333862305e+03,1.628751409053802490e+03,1.645723770856857300e+03,1.537847990207374096e+03
1.382257795333862305e+03,1.628751409053802490e+03,1.645723770856857300e+03,1.537847990207374096e+03
1.382257795333862305e+03,1.628751409053802490e+03,1.645723770856857300e+03,1.537847990207374096e+03
1.382257795333862305e+03,1.628751409053802490e+03,1.645723770856857300e+03,1.537847990207374096e+03
1.382257795333862305e+03,1.628751409053802490e+03,1.645723770856857300e+03,1.537847990207374096e+03
1.382257795333862305e+03,1.628751409053802490e+03,1.645723770856857300e+03,1.537847990207374096e+03
1.382257795333862305e+03,1.628751409053802490e+03,1.645723770856857300e+03,1.537847990207374096e+03
1.382257795333862305e+03,1.628751409053802490e+03,1.645723770856857300e+03,1.537847990207374096e+03
1.382257795333862305e+03,1.628751409053802490e+03,1.645723770856857300e+03,1.537847990207374096e+03
1.382257795333862305e+03,1.628751409053802490e+03,1.645723770856857300e+03,1.537847990207374096e+03
1.382257795333862305e+03,1.628751409053802490e+03,1.645723770856857300e+03,1.537847990207374096e+03
1.382257795333862305e+03,1.628751409053802490e+03,1.645723770856857300e+03,1.537847990207374096e+03
1.382257795333862305e+03,1.628751409053802490e+03,1.645723770856857300e+03,1.537847990207374096e+03
1.382257795333862305e+03,1.628751409053802490e+03,1.645723770856857300e+03,1.537847990207374096e+03
1.382257795333862305e+03,1.628751409053802490e+03,1.645723770856857300e+03,1.537847990207374096e+03
1.382257795333862305e+03,1.628751409053802490e+03,1.645723770856857300e+03,1.537847990207374096e+03
1.382257795333862305e+03,1.628751409053802490e+03,1.645723770856857300e+03,1.537847990207374096e+03
1.382257795333862305e+03,1.628751409053802490e+03,1.645723770856857300e+03,1.537847990207374096e+03
1.382257795333862305e+03,1.628751409053802490e+03,1.645723770856857300e+03,1.537847990207374096e+03
1.382257795333862305e+03,1.628751409053802490e+03,1.645723770856857300e+03,1.537847990207374096e+03
1.382257795333862305e+03,1.628751409053802490e+03,1.645723770856857300e+03,1.537847990207374096e+03
1.382257795333862305e+03,1.628751409053802490e+03,1.645723770856857300e+03,1.537847990207374096e+03
1.382257795333862305e+03,1.628751409053802490e+03,1.645723770856857300e+03,1.537847990207374096e+03
1.382257795333862305e+03,1.628751409053802490e+03,1.645723770856857300e+03,1.537847990207374096e+03
1.382257795333862305e+03,1.628751409053802490e+03,1.645723770856857300e+03,1.537847990207374096e+03
1.382257795333862305e+03,1.628751409053802490e+03,1.645723770856857300e+03,1.537847990207374096e+03
1.382257795333862305e+03,1.628751409053802490e+03,1.645723770856857300e+03,1.537847990207374096e+03
1.382257795333862305e+03,1.628751409053802490e+03,1.645723770856857300e+03,1.537847990207374096e+03
1.382257795333862305e+03,1.628751409053802490e+03,1.645723770856857300e+03,1.537847990207374096e+03
1.382257795333862305e+03,1.628751409053802490e+03,1.645723770856857300e+03,1.537847990207374096e+03
1.382257795333862305e+03,1.628751409053802490e+03,1.645723770856857300e+03,1.537847990207374096e+03
1.382257795333862305e+03,1.628751409053802490e+03,1.645723770856857300e+03,1.537847990207374096e+03
1.382257795333862305e+03,1.628751409053802490e+03,1.645723770856857300e+03,1.537847990207374096e+03
1.382257795333862305e+03,1.628751409053802490e+03,1.645723770856857300e+03,1.537847990207374096e+03
1.382257795333862305e+03,1.628751409053802490e+03,1.645723770856857300e+03,1.537847990207374096e+03
1.382257795333862305e+03,1.628751409053802490e+03,1.645723770856857300e+03,1.537847990207374096e+03
1.382257795333862305e+03,1.628751409053802490e+03,1.645723770856857300e+03,1.537847990207374096e+03
1.382257795333862305e+03,1.628751409053802490e+03,1.645723770856857300e+03,1.537847990207374096e+03
1.382257795333862305e+03,1.628751409053802490e+03,1.645723770856857300e+03,1.537847990207374096e+03
1.382257795333862305e+03,1.628751409053802490e+03,1.645723770856857300e+03,1.537847990207374096e+03
1.382257795333862305e+03,1.628751409053802490e+03,1.645723770856857300e+03,1.537847990207374096e+03
1.382257795333862305e+03,1.628751409053802490e+03,1.645723770856857300e+03,1.537847990207374096e+03
1.382257795333862305e+03,1.628751409053802490e+03,1.645723770856857300e+03,1.537847990207374096e+03
1.382257795333862305e+03,1.628751409053802490e+03,1.645723770856857300e+03,1.537847990207374096e+03
1.382257795333862305e+03,1.628751409053802490e+03,1.645723770856857300e+03,1.537847990207374096e+03
1.382257795333862305e+03,1.628751409053802490e+03,1.645723770856857300e+03,1.537847990207374096e+03
1.382257795333862305e+03,1.628751409053802490e+03,1.645723770856857300e+03,1.537847990207374096e+03
1.382257795333862305e+03,1.628751409053802490e+03,1.645723770856857300e+03,1.537847990207374096e+03
1.382257795333862305e+03,1.628751409053802490e+03,1.645723770856857300e+03,1.537847990207374096e+03
1.382257795333862305e+03,1.628751409053802490e+03,1.645723770856857300e+03,1.537847990207374096e+03
1.382257795333862305e+03,1.628751409053802490e+03,1.645723770856857300e+03,1.537847990207374096e+03
1.382257795333862305e+03,1.628751409053802490e+03,1.645723770856857300e+03,1.537847990207374096e+03
1.382257795333862305e+03,1.628751409053802490e+03,1.645723770856857300e+03,1.537847990207374096e+03
1.382257795333862305e+03,1.628751409053802490e+03,1.645723770856857300e+03,1.537847990207374096e+03
1.382257795333862305e+03,1.628751409053802490e+03,1.645723770856857300e+03,1.537847990207374096e+03
1.382257795333862305e+03,1.628751409053802490e+03,1.645723770856857300e+03,1.537847990207374096e+03
1.382257795333862305e+03,1.628751409053802490e+03,1.645723770856857300e+03,1.537847990207374096e+03
1.382257795333862305e+03,1.628751409053802490e+03,1.645723770856857300e+03,1.537847990207374096e+03
1.382257795333862305e+03,1.628751409053802490e+03,1.645723770856857300e+03,1.537847990207374096e+03
1.382257795333862305e+03,1.628751409053802490e+03,1.645723770856857300e+03,1.537847990207374096e+03
1.382257795333862305e+03,1.628751409053802490e+03,1.645723770856857300e+03,1.537847990207374096e+03
1.382257795333862305e+03,1.628751409053802490e+03,1.645723770856857300e+03,1.537847990207374096e+03
1.382257795333862305e+03,1.628751409053802490e+03,1.645723770856857300e+03,1.537847990207374096e+03
1.382257795333862305e+03,1.628751409053802490e+03,1.645723770856857300e+03,1.537847990207374096e+03
1.382257795333862305e+03,1.628751409053802490e+03,1.645723770856857300e+03,1.537847990207374096e+03
1.382257795333862305e+03,1.628751409053802490e+03,1.645723770856857300e+03,1.537847990207374096e+03
1.382257795333862305e+03,1.628751409053802490e+03,1.645723770856857300e+03,1.537847990207374096e+03
1.382257795333862305e+03,1.628751409053802490e+03,1.645723770856857300e+03,1.537847990207374096e+03
1.382257795333862305e+03,1.628751409053802490e+03,1.645723770856857300e+03,1.537847990207374096e+03
1.382257795333862305e+03,1.628751409053802490e+03,1.645723770856857300e+03,1.537847990207374096e+03
1.382257795333862305e+03,1.628751409053802490e+03,1.645723770856857300e+03,1.537847990207374096e+03
1.382257795333862305e+03,1.628751409053802490e+03,1.645723770856857300e+03,1.537847990207374096e+03
1.382257795333862305e+03,1.628751409053802490e+03,1.645723770856857300e+03,1.537847990207374096e+03
1.382257795333862305e+03,1.628751409053802490e+03,1.645723770856857300e+03,1.537847990207374096e+03
1.382257795333862305e+03,1.628751409053802490e+03,1.645723770856857300e+03,1.537847990207374096e+03
1.382257795333862305e+03,1.628751409053802490e+03,1.645723770856857300e+03,1.537847990207374096e+03
1.382257795333862305e+03,1.628751409053802490e+03,1.645723770856857300e+03,1.537847990207374096e+03
1.382257795333862305e+03,1.628751409053802490e+03,1.645723770856857300e+03,1.537847990207374096e+03
1.382257795333862305e+03,1.628751409053802490e+03,1.645723770856857300e+03,1.537847990207374096e+03
1.382257795333862305e+03,1.628751409053802490e+03,1.645723770856857300e+03,1.537847990207374096e+03
1.382257795333862305e+03,1.628751409053802490e+03,1.645723770856857300e+03,1.537847990207374096e+03
1.382257795333862305e+03,1.628751409053802490e+03,1.645723770856857300e+03,1.537847990207374096e+03
1.382257795333862305e+03,1.628751409053802490e+03,1.645723770856857300e+03,1.537847990207374096e+03
1.382257795333862305e+03,1.628751409053802490e+03,1.645723770856857300e+03,1.537847990207374096e+03
1.382257795333862305e+03,1.628751409053802490e+03,1.645723770856857300e+03,1.537847990207374096e+03
1.382257795333862305e+03,1.628751409053802490e+03,1.645723770856857300e+03,1.537847990207374096e+03
1.382257795333862305e+03,1.628751409053802490e+03,1.645723770856857300e+03,1.537847990207374096e+03
1.382257795333862305e+03,1.628751409053802490e+03,1.645723770856857300e+03,1.537847990207374096e+03
1.382257795333862305e+03,1.628751409053802490e+03,1.645723770856857300e+03,1.537847990207374096e+03
1.382257795333862305e+03,1.628751409053802490e+03,1.645723770856857300e+03,1.537847990207374096e+03
1.382257795333862305e+03,1.628751409053802490e+03,1.645723770856857300e+03,1.537847990207374096e+03
1.382257795333862305e+03,1.628751409053802490e+03,1.645723770856857300e+03,1.537847990207374096e+03
1.382257795333862305e+03,1.628751409053802490e+03,1.645723770856857300e+03,1.537847990207374096e+03
1.382257795333862305e+03,1.628751409053802490e+03,1.645723770856857300e+03,1.537847990207374096e+03
1.382257795333862305e+03,1.628751409053802490e+03,1.645723770856857300e+03,1.537847990207374096e+03
1.382257795333862305e+03,1.628751409053802490e+03,1.645723770856857300e+03,1.537847990207374096e+03
1.382257795333862305e+03,1.628751409053802490e+03,1.645723770856857300e+03,1.537847990207374096e+03
1.382257795333862305e+03,1.628751409053802490e+03,1.645723770856857300e+03,1.537847990207374096e+03
1.382257795333862305e+03,1.628751409053802490e+03,1.645723770856857300e+03,1.537847990207374096e+03
1.382257795333862305e+03,1.628751409053802490e+03,1.645723770856857300e+03,1.537847990207374096e+03
1.382257795333862305e+03,1.628751409053802490e+03,1.645723770856857300e+03,1.537847990207374096e+03
1.382257795333862305e+03,1.628751409053802490e+03,1.645723770856857300e+03,1.537847990207374096e+03
1.382257795333862305e+03,1.628751409053802490e+03,1.645723770856857300e+03,1.537847990207374096e+03
1.382257795333862305e+03,1.628751409053802490e+03,1.645723770856857300e+03,1.537847990207374096e+03
1.382257795333862305e+03,1.628751409053802490e+03,1.645723770856857300e+03,1.537847990207374096e+03
1.382257795333862305e+03,1.628751409053802490e+03,1.645723770856857300e+03,1.537847990207374096e+03
1.382257795333862305e+03,1.628751409053802490e+03,1.645723770856857300e+03,1.537847990207374096e+03
1.382257795333862305e+03,1.628751409053802490e+03,1.645723770856857300e+03,1.537847990207374096e+03
1.382257795333862305e+03,1.628751409053802490e+03,1.645723770856857300e+03,1.537847990207374096e+03
1.382257795333862305e+03,1.628751409053802490e+03,1.645723770856857300e+03,1.537847990207374096e+03
1.382257795333862305e+03,1.628751409053802490e+03,1.645723770856857300e+03,1.537847990207374096e+03
1.382257795333862305e+03,1.628751409053802490e+03,1.645723770856857300e+03,1.537847990207374096e+03
1.382257795333862305e+03,1.628751409053802490e+03,1.645723770856857300e+03,1.537847990207374096e+03
1.382257795333862305e+03,1.628751409053802490e+03,1.645723770856857300e+03,1.537847990207374096e+03
1.382257795333862305e+03,1.628751409053802490e+03,1.645723770856857300e+03,1.537847990207374096e+03
1.382257795333862305e+03,1.628751409053802490e+03,1.645723770856857300e+03,1.537847990207374096e+03
1.382257795333862305e+03,1.628751409053802490e+03,1.645723770856857300e+03,1.537847990207374096e+03
1.382257795333862305e+03,1.628751409053802490e+03,1.645723770856857300e+03,1.537847990207374096e+03
